======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 66950/300000 | t=6.70e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.29 ms/step | ETA: 366.2 min
Step 67000/300000 | t=6.70e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.31 ms/step | ETA: 366.2 min
Step 67050/300000 | t=6.71e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.30 ms/step | ETA: 366.1 min
Step 67100/300000 | t=6.71e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.29 ms/step | ETA: 366.0 min
Step 67150/300000 | t=6.71e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.28 ms/step | ETA: 365.9 min
Step 67200/300000 | t=6.72e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.27 ms/step | ETA: 365.8 min
Step 67250/300000 | t=6.72e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.27 ms/step | ETA: 365.7 min
Step 67300/300000 | t=6.73e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.26 ms/step | ETA: 365.6 min
Step 67350/300000 | t=6.74e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.25 ms/step | ETA: 365.4 min
Step 67400/300000 | t=6.74e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.24 ms/step | ETA: 365.3 min
Step 67450/300000 | t=6.75e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.23 ms/step | ETA: 365.2 min
Step 67500/300000 | t=6.75e+00 | T=7383.8 | a=1.000162 | H=2.41e-05 | 10.6 steps/s | 94.25 ms/step | ETA: 365.2 min
Step 67550/300000 | t=6.75e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.24 ms/step | ETA: 365.1 min
Step 67600/300000 | t=6.76e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.23 ms/step | ETA: 365.0 min
Step 67650/300000 | t=6.76e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.22 ms/step | ETA: 364.9 min
Step 67700/300000 | t=6.77e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.21 ms/step | ETA: 364.8 min
Step 67750/300000 | t=6.78e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.20 ms/step | ETA: 364.7 min
Step 67800/300000 | t=6.78e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.20 ms/step | ETA: 364.5 min
Step 67850/300000 | t=6.79e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.19 ms/step | ETA: 364.4 min
Step 67900/300000 | t=6.79e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.18 ms/step | ETA: 364.3 min
Step 67950/300000 | t=6.79e+00 | T=7383.8 | a=1.000163 | H=2.41e-05 | 10.6 steps/s | 94.17 ms/step | ETA: 364.2 min
Step 68000/300000 | t=6.80e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.20 ms/step | ETA: 364.2 min
Step 68050/300000 | t=6.80e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.19 ms/step | ETA: 364.1 min
Step 68100/300000 | t=6.81e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.18 ms/step | ETA: 364.0 min
Step 68150/300000 | t=6.82e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.17 ms/step | ETA: 363.9 min
Step 68200/300000 | t=6.82e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.16 ms/step | ETA: 363.8 min
Step 68250/300000 | t=6.83e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.15 ms/step | ETA: 363.7 min
Step 68300/300000 | t=6.83e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.14 ms/step | ETA: 363.5 min
Step 68350/300000 | t=6.83e+00 | T=7383.8 | a=1.000164 | H=2.41e-05 | 10.6 steps/s | 94.13 ms/step | ETA: 363.4 min
Step 68400/300000 | t=6.84e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.12 ms/step | ETA: 363.3 min
Step 68450/300000 | t=6.84e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.12 ms/step | ETA: 363.2 min
Step 68500/300000 | t=6.85e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.14 ms/step | ETA: 363.2 min
Step 68550/300000 | t=6.86e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.13 ms/step | ETA: 363.1 min
Step 68600/300000 | t=6.86e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.12 ms/step | ETA: 363.0 min
Step 68650/300000 | t=6.87e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.12 ms/step | ETA: 362.9 min
Step 68700/300000 | t=6.87e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.12 ms/step | ETA: 362.8 min
Step 68750/300000 | t=6.88e+00 | T=7383.8 | a=1.000165 | H=2.41e-05 | 10.6 steps/s | 94.11 ms/step | ETA: 362.7 min
Step 68800/300000 | t=6.88e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.10 ms/step | ETA: 362.6 min
Step 68850/300000 | t=6.88e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.09 ms/step | ETA: 362.5 min
Step 68900/300000 | t=6.89e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.08 ms/step | ETA: 362.4 min
Step 68950/300000 | t=6.89e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.07 ms/step | ETA: 362.3 min
Step 69000/300000 | t=6.90e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.10 ms/step | ETA: 362.3 min
Step 69050/300000 | t=6.91e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.09 ms/step | ETA: 362.2 min
Step 69100/300000 | t=6.91e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.08 ms/step | ETA: 362.0 min
Step 69150/300000 | t=6.92e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.07 ms/step | ETA: 361.9 min
Step 69200/300000 | t=6.92e+00 | T=7383.8 | a=1.000166 | H=2.41e-05 | 10.6 steps/s | 94.06 ms/step | ETA: 361.8 min
Step 69250/300000 | t=6.92e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.05 ms/step | ETA: 361.7 min
Step 69300/300000 | t=6.93e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.05 ms/step | ETA: 361.6 min
Step 69350/300000 | t=6.93e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.04 ms/step | ETA: 361.5 min
Step 69400/300000 | t=6.94e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.03 ms/step | ETA: 361.4 min
Step 69450/300000 | t=6.95e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.02 ms/step | ETA: 361.3 min
Step 69500/300000 | t=6.95e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.04 ms/step | ETA: 361.3 min
Step 69550/300000 | t=6.96e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.04 ms/step | ETA: 361.2 min
Step 69600/300000 | t=6.96e+00 | T=7383.8 | a=1.000167 | H=2.41e-05 | 10.6 steps/s | 94.03 ms/step | ETA: 361.1 min
Step 69650/300000 | t=6.96e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 94.02 ms/step | ETA: 361.0 min
Step 69700/300000 | t=6.97e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 94.01 ms/step | ETA: 360.8 min
Step 69750/300000 | t=6.97e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 94.00 ms/step | ETA: 360.7 min
Step 69800/300000 | t=6.98e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 93.99 ms/step | ETA: 360.6 min
Step 69850/300000 | t=6.99e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 93.98 ms/step | ETA: 360.5 min
Step 69900/300000 | t=6.99e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 93.98 ms/step | ETA: 360.4 min
Step 69950/300000 | t=7.00e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 93.97 ms/step | ETA: 360.3 min
Step 70000/300000 | t=7.00e+00 | T=7383.8 | a=1.000168 | H=2.41e-05 | 10.6 steps/s | 93.99 ms/step | ETA: 360.3 min
Step 70050/300000 | t=7.00e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.98 ms/step | ETA: 360.2 min
Step 70100/300000 | t=7.01e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.97 ms/step | ETA: 360.1 min
Step 70150/300000 | t=7.01e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.97 ms/step | ETA: 360.0 min
Step 70200/300000 | t=7.02e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.96 ms/step | ETA: 359.9 min
Step 70250/300000 | t=7.03e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.95 ms/step | ETA: 359.7 min
Step 70300/300000 | t=7.03e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.94 ms/step | ETA: 359.6 min
Step 70350/300000 | t=7.04e+00 | T=7383.8 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.93 ms/step | ETA: 359.5 min
Step 70400/300000 | t=7.04e+00 | T=7383.7 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.92 ms/step | ETA: 359.4 min
Step 70450/300000 | t=7.04e+00 | T=7383.7 | a=1.000169 | H=2.41e-05 | 10.6 steps/s | 93.91 ms/step | ETA: 359.3 min
Step 70500/300000 | t=7.05e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.6 steps/s | 93.94 ms/step | ETA: 359.3 min
Step 70550/300000 | t=7.05e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.6 steps/s | 93.93 ms/step | ETA: 359.2 min
Step 70600/300000 | t=7.06e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.6 steps/s | 93.92 ms/step | ETA: 359.1 min
Step 70650/300000 | t=7.07e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.6 steps/s | 93.91 ms/step | ETA: 359.0 min
Step 70700/300000 | t=7.07e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.6 steps/s | 93.90 ms/step | ETA: 358.9 min
Step 70750/300000 | t=7.08e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.7 steps/s | 93.90 ms/step | ETA: 358.8 min
Step 70800/300000 | t=7.08e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.7 steps/s | 93.89 ms/step | ETA: 358.6 min
Step 70850/300000 | t=7.08e+00 | T=7383.7 | a=1.000170 | H=2.41e-05 | 10.7 steps/s | 93.88 ms/step | ETA: 358.5 min
Step 70900/300000 | t=7.09e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.87 ms/step | ETA: 358.4 min
Step 70950/300000 | t=7.09e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.86 ms/step | ETA: 358.3 min
Step 71000/300000 | t=7.10e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.88 ms/step | ETA: 358.3 min
Step 71050/300000 | t=7.11e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.88 ms/step | ETA: 358.2 min
Step 71100/300000 | t=7.11e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.87 ms/step | ETA: 358.1 min
Step 71150/300000 | t=7.12e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.86 ms/step | ETA: 358.0 min
Step 71200/300000 | t=7.12e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.85 ms/step | ETA: 357.9 min
Step 71250/300000 | t=7.12e+00 | T=7383.7 | a=1.000171 | H=2.41e-05 | 10.7 steps/s | 93.84 ms/step | ETA: 357.8 min
Step 71300/300000 | t=7.13e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.84 ms/step | ETA: 357.7 min
Step 71350/300000 | t=7.13e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.83 ms/step | ETA: 357.6 min
Step 71400/300000 | t=7.14e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.82 ms/step | ETA: 357.5 min
Step 71450/300000 | t=7.14e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.82 ms/step | ETA: 357.4 min
Step 71500/300000 | t=7.15e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.84 ms/step | ETA: 357.4 min
Step 71550/300000 | t=7.16e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.83 ms/step | ETA: 357.3 min
Step 71600/300000 | t=7.16e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.82 ms/step | ETA: 357.1 min
Step 71650/300000 | t=7.17e+00 | T=7383.7 | a=1.000172 | H=2.41e-05 | 10.7 steps/s | 93.81 ms/step | ETA: 357.0 min
Step 71700/300000 | t=7.17e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.81 ms/step | ETA: 356.9 min
Step 71750/300000 | t=7.17e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.80 ms/step | ETA: 356.8 min
Step 71800/300000 | t=7.18e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.79 ms/step | ETA: 356.7 min
Step 71850/300000 | t=7.18e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.78 ms/step | ETA: 356.6 min
Step 71900/300000 | t=7.19e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.78 ms/step | ETA: 356.5 min
Step 71950/300000 | t=7.20e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.77 ms/step | ETA: 356.4 min
Step 72000/300000 | t=7.20e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.79 ms/step | ETA: 356.4 min
Step 72050/300000 | t=7.21e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.79 ms/step | ETA: 356.3 min
Step 72100/300000 | t=7.21e+00 | T=7383.7 | a=1.000173 | H=2.41e-05 | 10.7 steps/s | 93.78 ms/step | ETA: 356.2 min
Step 72150/300000 | t=7.21e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.78 ms/step | ETA: 356.1 min
Step 72200/300000 | t=7.22e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.77 ms/step | ETA: 356.0 min
Step 72250/300000 | t=7.22e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.76 ms/step | ETA: 355.9 min
Step 72300/300000 | t=7.23e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.75 ms/step | ETA: 355.8 min
Step 72350/300000 | t=7.24e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.74 ms/step | ETA: 355.7 min
Step 72400/300000 | t=7.24e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.73 ms/step | ETA: 355.6 min
Step 72450/300000 | t=7.25e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.73 ms/step | ETA: 355.5 min
Step 72500/300000 | t=7.25e+00 | T=7383.7 | a=1.000174 | H=2.41e-05 | 10.7 steps/s | 93.75 ms/step | ETA: 355.5 min
Step 72550/300000 | t=7.25e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.74 ms/step | ETA: 355.4 min
Step 72600/300000 | t=7.26e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.73 ms/step | ETA: 355.3 min
Step 72650/300000 | t=7.26e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.73 ms/step | ETA: 355.1 min
Step 72700/300000 | t=7.27e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.72 ms/step | ETA: 355.0 min
Step 72750/300000 | t=7.28e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.71 ms/step | ETA: 354.9 min
Step 72800/300000 | t=7.28e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.71 ms/step | ETA: 354.9 min
Step 72850/300000 | t=7.29e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.70 ms/step | ETA: 354.7 min
Step 72900/300000 | t=7.29e+00 | T=7383.7 | a=1.000175 | H=2.41e-05 | 10.7 steps/s | 93.69 ms/step | ETA: 354.6 min
Step 72950/300000 | t=7.29e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.69 ms/step | ETA: 354.5 min
Step 73000/300000 | t=7.30e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.71 ms/step | ETA: 354.5 min
Step 73050/300000 | t=7.30e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.70 ms/step | ETA: 354.4 min
Step 73100/300000 | t=7.31e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.69 ms/step | ETA: 354.3 min
Step 73150/300000 | t=7.32e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.69 ms/step | ETA: 354.2 min
Step 73200/300000 | t=7.32e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.68 ms/step | ETA: 354.1 min
Step 73250/300000 | t=7.33e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.67 ms/step | ETA: 354.0 min
Step 73300/300000 | t=7.33e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.66 ms/step | ETA: 353.9 min
Step 73350/300000 | t=7.33e+00 | T=7383.7 | a=1.000176 | H=2.41e-05 | 10.7 steps/s | 93.65 ms/step | ETA: 353.8 min
Step 73400/300000 | t=7.34e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.65 ms/step | ETA: 353.7 min
Step 73450/300000 | t=7.34e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.64 ms/step | ETA: 353.6 min
Step 73500/300000 | t=7.35e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.66 ms/step | ETA: 353.6 min
Step 73550/300000 | t=7.36e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.65 ms/step | ETA: 353.5 min
Step 73600/300000 | t=7.36e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.64 ms/step | ETA: 353.4 min
Step 73650/300000 | t=7.37e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.64 ms/step | ETA: 353.2 min
Step 73700/300000 | t=7.37e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.63 ms/step | ETA: 353.1 min
Step 73750/300000 | t=7.38e+00 | T=7383.7 | a=1.000177 | H=2.41e-05 | 10.7 steps/s | 93.62 ms/step | ETA: 353.0 min
Step 73800/300000 | t=7.38e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.61 ms/step | ETA: 352.9 min
Step 73850/300000 | t=7.38e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.60 ms/step | ETA: 352.8 min
Step 73900/300000 | t=7.39e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.59 ms/step | ETA: 352.7 min
Step 73950/300000 | t=7.39e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.59 ms/step | ETA: 352.6 min
Step 74000/300000 | t=7.40e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.61 ms/step | ETA: 352.6 min
Step 74050/300000 | t=7.41e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.60 ms/step | ETA: 352.5 min
Step 74100/300000 | t=7.41e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.59 ms/step | ETA: 352.4 min
Step 74150/300000 | t=7.42e+00 | T=7383.7 | a=1.000178 | H=2.41e-05 | 10.7 steps/s | 93.59 ms/step | ETA: 352.3 min
Step 74200/300000 | t=7.42e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.58 ms/step | ETA: 352.2 min
Step 74250/300000 | t=7.42e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.57 ms/step | ETA: 352.1 min
Step 74300/300000 | t=7.43e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.56 ms/step | ETA: 352.0 min
Step 74350/300000 | t=7.43e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.56 ms/step | ETA: 351.8 min
Step 74400/300000 | t=7.44e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.55 ms/step | ETA: 351.7 min
Step 74450/300000 | t=7.45e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.54 ms/step | ETA: 351.6 min
Step 74500/300000 | t=7.45e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.56 ms/step | ETA: 351.6 min
Step 74550/300000 | t=7.46e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.55 ms/step | ETA: 351.5 min
Step 74600/300000 | t=7.46e+00 | T=7383.7 | a=1.000179 | H=2.41e-05 | 10.7 steps/s | 93.55 ms/step | ETA: 351.4 min
Step 74650/300000 | t=7.46e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.54 ms/step | ETA: 351.3 min
Step 74700/300000 | t=7.47e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.53 ms/step | ETA: 351.2 min
Step 74750/300000 | t=7.47e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.52 ms/step | ETA: 351.1 min
Step 74800/300000 | t=7.48e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.52 ms/step | ETA: 351.0 min
Step 74850/300000 | t=7.49e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.51 ms/step | ETA: 350.9 min
Step 74900/300000 | t=7.49e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.50 ms/step | ETA: 350.8 min
Step 74950/300000 | t=7.50e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.50 ms/step | ETA: 350.7 min
Step 75000/300000 | t=7.50e+00 | T=7383.7 | a=1.000180 | H=2.41e-05 | 10.7 steps/s | 93.52 ms/step | ETA: 350.7 min
Step 75050/300000 | t=7.50e+00 | T=7383.7 | a=1.000181 | H=2.41e-05 | 10.7 steps/s | 93.51 ms/step | ETA: 350.6 min
